ORF	cluster	gene_name
YOL041C	ribosome_GO_1	NOP12
YOL080C	ribosome_GO_1	REX4
YOL093W	ribosome_GO_1	TRM10
YOL111C	ribosome_GO_1	MDY2
YOR006C	ribosome_GO_1	TSR3
YOR078W	ribosome_GO_1	BUD21
YPL079W	ribosome_GO_1	RPL21B
YPL090C	ribosome_GO_1	RPS6A
YPL212C	ribosome_GO_1	PUS1
YPL239W	ribosome_GO_1	YAR1
YAL021C	transcription and mRNA processing_GO_5	CCR4
YAL051W	transcription and mRNA processing_GO_5	OAF1
YBR034C	transcription and mRNA processing_GO_5	HMT1
YBR289W	transcription and mRNA processing_GO_5	SNF5
YDR005C	transcription and mRNA processing_GO_5	MAF1
YDR009W	transcription and mRNA processing_GO_5	GAL3
YDR073W	transcription and mRNA processing_GO_5	SNF11
YDR155C	transcription and mRNA processing_GO_5	CPR1
YDR173C	transcription and mRNA processing_GO_5	ARG82
YDR463W	transcription and mRNA processing_GO_5	STP1
YDR505C	transcription and mRNA processing_GO_5	PSP1
YFL049W	transcription and mRNA processing_GO_5	SWP82
YGL019W	transcription and mRNA processing_GO_5	CKB1
YGR134W	transcription and mRNA processing_GO_5	CAF130
YGR178C	transcription and mRNA processing_GO_5	PBP1
YHL025W	transcription and mRNA processing_GO_5	SNF6
YHR006W	transcription and mRNA processing_GO_5	STP2
YIR023W	transcription and mRNA processing_GO_5	DAL81
YJL103C	transcription and mRNA processing_GO_5	GSM1
YJL176C	transcription and mRNA processing_GO_5	SWI3
YKL020C	transcription and mRNA processing_GO_5	SPT23
YKL149C	transcription and mRNA processing_GO_5	DBR1
YLL019C	transcription and mRNA processing_GO_5	KNS1
YLR182W	transcription and mRNA processing_GO_5	SWI6
YNL292W	transcription and mRNA processing_GO_5	PUS4
YOL093W	transcription and mRNA processing_GO_5	TRM10
YOR039W	transcription and mRNA processing_GO_5	CKB2
YOR061W	transcription and mRNA processing_GO_5	CKA2
YOR064C	transcription and mRNA processing_GO_5	YNG1
YPL212C	transcription and mRNA processing_GO_5	PUS1
YPR129W	transcription and mRNA processing_GO_5	SCD6
YBR009C	transcription and mRNA processing_GO_4	HHF1
YCL010C	transcription and mRNA processing_GO_4	SGF29
YCL011C	transcription and mRNA processing_GO_4	GBP2
YDL020C	transcription and mRNA processing_GO_4	RPN4
YDL056W	transcription and mRNA processing_GO_4	MBP1
YDR083W	transcription and mRNA processing_GO_4	RRP8
YDR146C	transcription and mRNA processing_GO_4	SWI5
YDR217C	transcription and mRNA processing_GO_4	RAD9
YDR225W	transcription and mRNA processing_GO_4	HTA1
YDR443C	transcription and mRNA processing_GO_4	SSN2
YDR496C	transcription and mRNA processing_GO_4	PUF6
YEL015W	transcription and mRNA processing_GO_4	EDC3
YER161C	transcription and mRNA processing_GO_4	SPT2
YER164W	transcription and mRNA processing_GO_4	CHD1
YER177W	transcription and mRNA processing_GO_4	BMH1
YFL031W	transcription and mRNA processing_GO_4	HAC1
YGL151W	transcription and mRNA processing_GO_4	NUT1
YIL131C	transcription and mRNA processing_GO_4	FKH1
YIR033W	transcription and mRNA processing_GO_4	MGA2
YJR066W	transcription and mRNA processing_GO_4	TOR1
YKL160W	transcription and mRNA processing_GO_4	ELF1
YKL204W	transcription and mRNA processing_GO_4	EAP1
YML121W	transcription and mRNA processing_GO_4	GTR1
YMR016C	transcription and mRNA processing_GO_4	SOK2
YMR042W	transcription and mRNA processing_GO_4	ARG80
YMR179W	transcription and mRNA processing_GO_4	SPT21
YMR216C	transcription and mRNA processing_GO_4	SKY1
YNL025C	transcription and mRNA processing_GO_4	SSN8
YNL027W	transcription and mRNA processing_GO_4	CRZ1
YNL068C	transcription and mRNA processing_GO_4	FKH2
YNL167C	transcription and mRNA processing_GO_4	SKO1
YNL224C	transcription and mRNA processing_GO_4	SQS1
YOR140W	transcription and mRNA processing_GO_4	SFL1
YAL020C	transcription and mRNA processing_GO_3	ATS1
YBL021C	transcription and mRNA processing_GO_3	HAP3
YBL024W	transcription and mRNA processing_GO_3	NCL1
YBR238C	transcription and mRNA processing_GO_3	YBR238C
YBR245C	transcription and mRNA processing_GO_3	ISW1
YCL037C	transcription and mRNA processing_GO_3	SRO9
YDL006W	transcription and mRNA processing_GO_3	PTC1
YDL076C	transcription and mRNA processing_GO_3	RXT3
YDL185W	transcription and mRNA processing_GO_3	VMA1
YDR207C	transcription and mRNA processing_GO_3	UME6
YDR289C	transcription and mRNA processing_GO_3	RTT103
YDR310C	transcription and mRNA processing_GO_3	SUM1
YDR512C	transcription and mRNA processing_GO_3	EMI1
YER111C	transcription and mRNA processing_GO_3	SWI4
YER151C	transcription and mRNA processing_GO_3	UBP3
YER155C	transcription and mRNA processing_GO_3	BEM2
YGL066W	transcription and mRNA processing_GO_3	SGF73
YGL115W	transcription and mRNA processing_GO_3	SNF4
YGL173C	transcription and mRNA processing_GO_3	XRN1
YGL211W	transcription and mRNA processing_GO_3	NCS6
YGR200C	transcription and mRNA processing_GO_3	ELP2
YHL020C	transcription and mRNA processing_GO_3	OPI1
YHR111W	transcription and mRNA processing_GO_3	UBA4
YHR187W	transcription and mRNA processing_GO_3	IKI1
YIL008W	transcription and mRNA processing_GO_3	URM1
YIL035C	transcription and mRNA processing_GO_3	CKA1
YIL153W	transcription and mRNA processing_GO_3	RRD1
YJR060W	transcription and mRNA processing_GO_3	CBF1
YKL032C	transcription and mRNA processing_GO_3	IXR1
YKL109W	transcription and mRNA processing_GO_3	HAP4
YKL110C	transcription and mRNA processing_GO_3	KTI12
YKL208W	transcription and mRNA processing_GO_3	CBT1
YKR048C	transcription and mRNA processing_GO_3	NAP1
YLR113W	transcription and mRNA processing_GO_3	HOG1
YLR401C	transcription and mRNA processing_GO_3	DUS3
YML051W	transcription and mRNA processing_GO_3	GAL80
YMR039C	transcription and mRNA processing_GO_3	SUB1
YMR070W	transcription and mRNA processing_GO_3	MOT3
YMR223W	transcription and mRNA processing_GO_3	UBP8
YMR283C	transcription and mRNA processing_GO_3	RIT1
YMR312W	transcription and mRNA processing_GO_3	ELP6
YNL016W	transcription and mRNA processing_GO_3	PUB1
YNL119W	transcription and mRNA processing_GO_3	NCS2
YNL199C	transcription and mRNA processing_GO_3	GCR2
YNL229C	transcription and mRNA processing_GO_3	URE2
YNL236W	transcription and mRNA processing_GO_3	SIN4
YNL255C	transcription and mRNA processing_GO_3	GIS2
YNL288W	transcription and mRNA processing_GO_3	CAF40
YNL298W	transcription and mRNA processing_GO_3	CLA4
YNR051C	transcription and mRNA processing_GO_3	BRE5
YOR027W	transcription and mRNA processing_GO_3	STI1
YOR358W	transcription and mRNA processing_GO_3	HAP5
YPL047W	transcription and mRNA processing_GO_3	SGF11
YPL086C	transcription and mRNA processing_GO_3	ELP3
YPL101W	transcription and mRNA processing_GO_3	ELP4
YPL226W	transcription and mRNA processing_GO_3	NEW1
YPL254W	transcription and mRNA processing_GO_3	HFI1
YPR134W	transcription and mRNA processing_GO_3	MSS18
YAL019W	transcription and mRNA processing_GO_2	FUN30
YBL008W	transcription and mRNA processing_GO_2	HIR1
YBL051C	transcription and mRNA processing_GO_2	PIN4
YBL103C	transcription and mRNA processing_GO_2	RTG3
YBR119W	transcription and mRNA processing_GO_2	MUD1
YBR215W	transcription and mRNA processing_GO_2	HPC2
YCR031C	transcription and mRNA processing_GO_2	RPS14A
YDL033C	transcription and mRNA processing_GO_2	SLM3
YDL170W	transcription and mRNA processing_GO_2	UGA3
YDL175C	transcription and mRNA processing_GO_2	AIR2
YDR156W	transcription and mRNA processing_GO_2	RPA14
YDR159W	transcription and mRNA processing_GO_2	SAC3
YDR174W	transcription and mRNA processing_GO_2	HMO1
YDR378C	transcription and mRNA processing_GO_2	LSM6
YDR482C	transcription and mRNA processing_GO_2	CWC21
YER068W	transcription and mRNA processing_GO_2	MOT2
YER162C	transcription and mRNA processing_GO_2	RAD4
YER174C	transcription and mRNA processing_GO_2	GRX4
YGL014W	transcription and mRNA processing_GO_2	PUF4
YGL035C	transcription and mRNA processing_GO_2	MIG1
YGL049C	transcription and mRNA processing_GO_2	TIF4632
YGL131C	transcription and mRNA processing_GO_2	SNT2
YGL133W	transcription and mRNA processing_GO_2	ITC1
YGL174W	transcription and mRNA processing_GO_2	BUD13
YGR054W	transcription and mRNA processing_GO_2	YGR054W
YHR167W	transcription and mRNA processing_GO_2	THP2
YHR178W	transcription and mRNA processing_GO_2	STB5
YIL036W	transcription and mRNA processing_GO_2	CST6
YIR005W	transcription and mRNA processing_GO_2	IST3
YJL098W	transcription and mRNA processing_GO_2	SAP185
YJL124C	transcription and mRNA processing_GO_2	LSM1
YJL140W	transcription and mRNA processing_GO_2	RPB4
YJL148W	transcription and mRNA processing_GO_2	RPA34
YJR084W	transcription and mRNA processing_GO_2	YJR084W
YJR094C	transcription and mRNA processing_GO_2	IME1
YJR140C	transcription and mRNA processing_GO_2	HIR3
YKL074C	transcription and mRNA processing_GO_2	MUD2
YKR082W	transcription and mRNA processing_GO_2	NUP133
YKR095W	transcription and mRNA processing_GO_2	MLP1
YKR099W	transcription and mRNA processing_GO_2	BAS1
YML017W	transcription and mRNA processing_GO_2	PSP2
YML062C	transcription and mRNA processing_GO_2	MFT1
YML112W	transcription and mRNA processing_GO_2	CTK3
YML117W	transcription and mRNA processing_GO_2	NAB6
YMR205C	transcription and mRNA processing_GO_2	PFK2
YNL076W	transcription and mRNA processing_GO_2	MKS1
YNL147W	transcription and mRNA processing_GO_2	LSM7
YNR004W	transcription and mRNA processing_GO_2	SWM2
YOL001W	transcription and mRNA processing_GO_2	PHO80
YOL006C	transcription and mRNA processing_GO_2	TOP1
YOL108C	transcription and mRNA processing_GO_2	INO4
YOR083W	transcription and mRNA processing_GO_2	WHI5
YOR113W	transcription and mRNA processing_GO_2	AZF1
YOR304W	transcription and mRNA processing_GO_2	ISW2
YOR308C	transcription and mRNA processing_GO_2	SNU66
YOR344C	transcription and mRNA processing_GO_2	TYE7
YPL089C	transcription and mRNA processing_GO_2	RLM1
YPL116W	transcription and mRNA processing_GO_2	HOS3
YPL157W	transcription and mRNA processing_GO_2	TGS1
YPL184C	transcription and mRNA processing_GO_2	MRN1
YPL213W	transcription and mRNA processing_GO_2	LEA1
YPR009W	transcription and mRNA processing_GO_2	SUT2
YPR057W	transcription and mRNA processing_GO_2	BRR1
YAL013W	transcription and mRNA processing_GO_1	DEP1
YBR022W	transcription and mRNA processing_GO_1	POA1
YBR057C	transcription and mRNA processing_GO_1	MUM2
YBR095C	transcription and mRNA processing_GO_1	RXT2
YCR063W	transcription and mRNA processing_GO_1	BUD31
YCR065W	transcription and mRNA processing_GO_1	HCM1
YDL070W	transcription and mRNA processing_GO_1	BDF2
YDL074C	transcription and mRNA processing_GO_1	BRE1
YDL080C	transcription and mRNA processing_GO_1	THI3
YDR183W	transcription and mRNA processing_GO_1	PLP1
YDR293C	transcription and mRNA processing_GO_1	SSD1
YDR392W	transcription and mRNA processing_GO_1	SPT3
YDR448W	transcription and mRNA processing_GO_1	ADA2
YEL037C	transcription and mRNA processing_GO_1	RAD23
YER139C	transcription and mRNA processing_GO_1	RTR1
YFL001W	transcription and mRNA processing_GO_1	DEG1
YGL043W	transcription and mRNA processing_GO_1	DST1
YGL058W	transcription and mRNA processing_GO_1	RAD6
YGL127C	transcription and mRNA processing_GO_1	SOH1
YGL244W	transcription and mRNA processing_GO_1	RTF1
YGR056W	transcription and mRNA processing_GO_1	RSC1
YGR072W	transcription and mRNA processing_GO_1	UPF3
YGR122W	transcription and mRNA processing_GO_1	YGR122W
YGR252W	transcription and mRNA processing_GO_1	GCN5
YGR270W	transcription and mRNA processing_GO_1	YTA7
YHL027W	transcription and mRNA processing_GO_1	RIM101
YHR041C	transcription and mRNA processing_GO_1	SRB2
YHR082C	transcription and mRNA processing_GO_1	KSP1
YIL038C	transcription and mRNA processing_GO_1	NOT3
YIL084C	transcription and mRNA processing_GO_1	SDS3
YJL115W	transcription and mRNA processing_GO_1	ASF1
YJL168C	transcription and mRNA processing_GO_1	SET2
YKL139W	transcription and mRNA processing_GO_1	CTK1
YKL185W	transcription and mRNA processing_GO_1	ASH1
YKR028W	transcription and mRNA processing_GO_1	SAP190
YLL002W	transcription and mRNA processing_GO_1	RTT109
YLR055C	transcription and mRNA processing_GO_1	SPT8
YLR131C	transcription and mRNA processing_GO_1	ACE2
YLR418C	transcription and mRNA processing_GO_1	CDC73
YML007W	transcription and mRNA processing_GO_1	YAP1
YML094W	transcription and mRNA processing_GO_1	GIM5
YMR075W	transcription and mRNA processing_GO_1	RCO1
YMR080C	transcription and mRNA processing_GO_1	NAM7
YMR263W	transcription and mRNA processing_GO_1	SAP30
YMR280C	transcription and mRNA processing_GO_1	CAT8
YNL021W	transcription and mRNA processing_GO_1	HDA1
YNL097C	transcription and mRNA processing_GO_1	PHO23
YNL136W	transcription and mRNA processing_GO_1	EAF7
YNL153C	transcription and mRNA processing_GO_1	GIM3
YNL278W	transcription and mRNA processing_GO_1	CAF120
YNR010W	transcription and mRNA processing_GO_1	CSE2
YOL004W	transcription and mRNA processing_GO_1	SIN3
YOL012C	transcription and mRNA processing_GO_1	HTZ1
YOL115W	transcription and mRNA processing_GO_1	PAP2
YOL116W	transcription and mRNA processing_GO_1	MSN1
YOR179C	transcription and mRNA processing_GO_1	SYC1
YOR298C-A	transcription and mRNA processing_GO_1	MBF1
YPL139C	transcription and mRNA processing_GO_1	UME1
YPL181W	transcription and mRNA processing_GO_1	CTI6
YPR023C	transcription and mRNA processing_GO_1	EAF3
YPR045C	transcription and mRNA processing_GO_1	THP3
YPR052C	transcription and mRNA processing_GO_1	NHP6A
YPR065W	transcription and mRNA processing_GO_1	ROX1
YPR070W	transcription and mRNA processing_GO_1	MED1
YBL017C	Golgi and ER_GO_4	PEP1
YBR164C	Golgi and ER_GO_4	ARL1
YCL001W	Golgi and ER_GO_4	RER1
YDL077C	Golgi and ER_GO_4	VAM6
YDR080W	Golgi and ER_GO_4	VPS41
YDR126W	Golgi and ER_GO_4	SWF1
YDR153C	Golgi and ER_GO_4	ENT5
YGL005C	Golgi and ER_GO_4	COG7
YGL212W	Golgi and ER_GO_4	VAM7
YHL031C	Golgi and ER_GO_4	GOS1
YHR012W	Golgi and ER_GO_4	VPS29
YJL004C	Golgi and ER_GO_4	SYS1
YJL053W	Golgi and ER_GO_4	PEP8
YJL154C	Golgi and ER_GO_4	VPS35
YKR001C	Golgi and ER_GO_4	VPS1
YKR020W	Golgi and ER_GO_4	VPS51
YLL040C	Golgi and ER_GO_4	VPS13
YLR039C	Golgi and ER_GO_4	RIC1
YML071C	Golgi and ER_GO_4	COG8
YMR004W	Golgi and ER_GO_4	MVP1
YNL041C	Golgi and ER_GO_4	COG6
YNL051W	Golgi and ER_GO_4	COG5
YNL183C	Golgi and ER_GO_4	NPR1
YOL018C	Golgi and ER_GO_4	TLG2
YOR069W	Golgi and ER_GO_4	VPS5
YOR070C	Golgi and ER_GO_4	GYP1
YOR106W	Golgi and ER_GO_4	VAM3
YOR132W	Golgi and ER_GO_4	VPS17
YOR327C	Golgi and ER_GO_4	SNC2
YPL051W	Golgi and ER_GO_4	ARL3
YPL120W	Golgi and ER_GO_4	VPS30
YPR032W	Golgi and ER_GO_4	SRO7
YAL007C	Golgi and ER_GO_3	ERP2
YBL078C	Golgi and ER_GO_3	ATG8
YBL101C	Golgi and ER_GO_3	ECM21
YCL008C	Golgi and ER_GO_3	STP22
YDL091C	Golgi and ER_GO_3	UBX3
YDL093W	Golgi and ER_GO_3	PMT5
YDL099W	Golgi and ER_GO_3	BUG1
YDR221W	Golgi and ER_GO_3	GTB1
YDR233C	Golgi and ER_GO_3	RTN1
YDR490C	Golgi and ER_GO_3	PKH1
YER166W	Golgi and ER_GO_3	DNF1
YGL058W	Golgi and ER_GO_3	RAD6
YGR086C	Golgi and ER_GO_3	PIL1
YGR097W	Golgi and ER_GO_3	ASK10
YGR101W	Golgi and ER_GO_3	PCP1
YGR197C	Golgi and ER_GO_3	SNG1
YGR202C	Golgi and ER_GO_3	PCT1
YHR158C	Golgi and ER_GO_3	KEL1
YHR181W	Golgi and ER_GO_3	SVP26
YJR125C	Golgi and ER_GO_3	ENT3
YKL179C	Golgi and ER_GO_3	COY1
YKL201C	Golgi and ER_GO_3	MNN4
YKR030W	Golgi and ER_GO_3	GMH1
YLL038C	Golgi and ER_GO_3	ENT4
YML012W	Golgi and ER_GO_3	ERV25
YML067C	Golgi and ER_GO_3	ERV41
YMR054W	Golgi and ER_GO_3	STV1
YMR274C	Golgi and ER_GO_3	RCE1
YMR292W	Golgi and ER_GO_3	GOT1
YNL044W	Golgi and ER_GO_3	YIP3
YNL049C	Golgi and ER_GO_3	SFB2
YNL227C	Golgi and ER_GO_3	JJJ1
YOR016C	Golgi and ER_GO_3	ERP4
YOR030W	Golgi and ER_GO_3	DFG16
YOR034C	Golgi and ER_GO_3	AKR2
YOR275C	Golgi and ER_GO_3	RIM20
YOR322C	Golgi and ER_GO_3	LDB19
YPR009W	Golgi and ER_GO_3	SUT2
YAL042W	Golgi and ER_GO_2	ERV46
YBL007C	Golgi and ER_GO_2	SLA1
YBL047C	Golgi and ER_GO_2	EDE1
YBR132C	Golgi and ER_GO_2	AGP2
YCR009C	Golgi and ER_GO_2	RVS161
YCR027C	Golgi and ER_GO_2	RHB1
YCR034W	Golgi and ER_GO_2	ELO2
YDL226C	Golgi and ER_GO_2	GCS1
YDL232W	Golgi and ER_GO_2	OST4
YDR069C	Golgi and ER_GO_2	DOA4
YDR388W	Golgi and ER_GO_2	RVS167
YEL013W	Golgi and ER_GO_2	VAC8
YER031C	Golgi and ER_GO_2	YPT31
YER151C	Golgi and ER_GO_2	UBP3
YGR058W	Golgi and ER_GO_2	PEF1
YGR184C	Golgi and ER_GO_2	UBR1
YHL002W	Golgi and ER_GO_2	HSE1
YHR114W	Golgi and ER_GO_2	BZZ1
YHR142W	Golgi and ER_GO_2	CHS7
YIL044C	Golgi and ER_GO_2	AGE2
YIL076W	Golgi and ER_GO_2	SEC28
YIL128W	Golgi and ER_GO_2	MET18
YJR010C-A	Golgi and ER_GO_2	SPC1
YJR066W	Golgi and ER_GO_2	TOR1
YLR083C	Golgi and ER_GO_2	EMP70
YLR114C	Golgi and ER_GO_2	AVL9
YLR181C	Golgi and ER_GO_2	VTA1
YMR035W	Golgi and ER_GO_2	IMP2
YMR052W	Golgi and ER_GO_2	FAR3
YMR109W	Golgi and ER_GO_2	MYO5
YMR216C	Golgi and ER_GO_2	SKY1
YMR266W	Golgi and ER_GO_2	RSN1
YNL027W	Golgi and ER_GO_2	CRZ1
YNL032W	Golgi and ER_GO_2	SIW14
YNL154C	Golgi and ER_GO_2	YCK2
YNL229C	Golgi and ER_GO_2	URE2
YNL297C	Golgi and ER_GO_2	MON2
YNL298W	Golgi and ER_GO_2	CLA4
YNR006W	Golgi and ER_GO_2	VPS27
YNR020C	Golgi and ER_GO_2	ATP23
YNR051C	Golgi and ER_GO_2	BRE5
YOR008C	Golgi and ER_GO_2	SLG1
YOR043W	Golgi and ER_GO_2	WHI2
YOR171C	Golgi and ER_GO_2	LCB4
YPL100W	Golgi and ER_GO_2	ATG21
YPL183C	Golgi and ER_GO_2	RTT10
YPR024W	Golgi and ER_GO_2	YME1
YAL002W	Golgi and ER_GO_1	VPS8
YAL023C	Golgi and ER_GO_1	PMT2
YAL026C	Golgi and ER_GO_1	DRS2
YAR014C	Golgi and ER_GO_1	BUD14
YBL082C	Golgi and ER_GO_1	ALG3
YBR015C	Golgi and ER_GO_1	MNN2
YBR229C	Golgi and ER_GO_1	ROT2
YBR288C	Golgi and ER_GO_1	APM3
YCR017C	Golgi and ER_GO_1	CWH43
YCR044C	Golgi and ER_GO_1	PER1
YDL095W	Golgi and ER_GO_1	PMT1
YDL100C	Golgi and ER_GO_1	GET3
YDR108W	Golgi and ER_GO_1	TRS85
YDR245W	Golgi and ER_GO_1	MNN10
YDR372C	Golgi and ER_GO_1	VPS74
YDR414C	Golgi and ER_GO_1	ERD1
YER083C	Golgi and ER_GO_1	GET2
YFL025C	Golgi and ER_GO_1	BST1
YGL020C	Golgi and ER_GO_1	GET1
YGL027C	Golgi and ER_GO_1	CWH41
YGL054C	Golgi and ER_GO_1	ERV14
YGL084C	Golgi and ER_GO_1	GUP1
YGL167C	Golgi and ER_GO_1	PMR1
YGL203C	Golgi and ER_GO_1	KEX1
YGL226C-A	Golgi and ER_GO_1	OST5
YGR227W	Golgi and ER_GO_1	DIE2
YHR079C	Golgi and ER_GO_1	IRE1
YJL024C	Golgi and ER_GO_1	APS3
YJL029C	Golgi and ER_GO_1	VPS53
YJL062W	Golgi and ER_GO_1	LAS21
YJL117W	Golgi and ER_GO_1	PHO86
YJL139C	Golgi and ER_GO_1	YUR1
YJL183W	Golgi and ER_GO_1	MNN11
YJR075W	Golgi and ER_GO_1	HOC1
YJR117W	Golgi and ER_GO_1	STE24
YKL212W	Golgi and ER_GO_1	SAC1
YLR087C	Golgi and ER_GO_1	CSF1
YML097C	Golgi and ER_GO_1	VPS9
YNL053W	Golgi and ER_GO_1	MSG5
YNL238W	Golgi and ER_GO_1	KEX2
YNR030W	Golgi and ER_GO_1	ALG12
YOR002W	Golgi and ER_GO_1	ALG6
YOR067C	Golgi and ER_GO_1	ALG8
YOR085W	Golgi and ER_GO_1	OST3
YOR089C	Golgi and ER_GO_1	VPS21
YOR216C	Golgi and ER_GO_1	RUD3
YPL195W	Golgi and ER_GO_1	APL5
YPL227C	Golgi and ER_GO_1	ALG5
YAL055W	peroxisome_GO_0	PEX22
YBR168W	peroxisome_GO_0	PEX32
YDL065C	peroxisome_GO_0	PEX19
YDR233C	peroxisome_GO_0	RTN1
YDR265W	peroxisome_GO_0	PEX10
YDR329C	peroxisome_GO_0	PEX3
YDR424C	peroxisome_GO_0	DYN2
YDR479C	peroxisome_GO_0	PEX29
YGL115W	peroxisome_GO_0	SNF4
YGL153W	peroxisome_GO_0	PEX14
YGR077C	peroxisome_GO_0	PEX8
YGR133W	peroxisome_GO_0	PEX4
YJL210W	peroxisome_GO_0	PEX2
YKL197C	peroxisome_GO_0	PEX1
YKR001C	peroxisome_GO_0	VPS1
YLL001W	peroxisome_GO_0	DNM1
YMR026C	peroxisome_GO_0	PEX12
YMR304W	peroxisome_GO_0	UBP15
YNL329C	peroxisome_GO_0	PEX6
YOL044W	peroxisome_GO_0	PEX15
YBL017C	vacuole_GO_1	PEP1
YBL058W	vacuole_GO_1	SHP1
YBL078C	vacuole_GO_1	ATG8
YBR036C	vacuole_GO_1	CSG2
YBR131W	vacuole_GO_1	CCZ1
YBR132C	vacuole_GO_1	AGP2
YBR162C	vacuole_GO_1	TOS1
